session_id,alter_id,choice,reco_contains_mh,reco_contains_tg,reco_contains_pg,reco_contains_sq,reco_contains_vn,reco_contains_cx,reco_contains_od,deptime_outbound_sin2p,deptime_outbound_sin4p,deptime_outbound_cos2p,deptime_outbound_cos4p,deptime_inbound_sin2p,deptime_inbound_sin4p,deptime_inbound_cos2p,deptime_inbound_cos4p,group,group2
20462010708,7,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462014620,2,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462018628,9,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
20462021076,3,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462029260,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462058984,8,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633,3,hola
20462062404,2,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462062524,3,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462068044,7,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,.57357633,-.9396925,-.81915212,.34202039,3,hola
20462069160,4,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462079456,4,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462095848,9,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462099556,1,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,.19509032,-.38268343,-.98078525,.9238795,3,hola
20462099856,0,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462102100,2,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20462103516,9,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462103936,2,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462104176,0,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462106432,5,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462115192,5,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462117580,9,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462118444,8,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,.19509032,-.38268343,-.98078525,.9238795,3,hola
20462140344,5,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462149248,9,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462159016,2,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462303244,5,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462303664,3,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462307708,7,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462308152,4,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462309712,5,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462320332,5,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462323008,1,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462324580,3,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462325372,6,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462329560,8,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462329980,7,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462338092,8,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462339052,1,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462343480,6,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462354244,3,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.86602539,-.86602545,-.50000006,-.49999994,3,hola
20462355444,0,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462361024,6,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462423292,9,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462428032,5,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462553528,7,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633,3,hola
20462652576,9,1,0,1,0,0,0,0,0,-.73727715,-.99619472,.6755904,-.087155186,-.46174869,.81915212,-.88701081,.57357633,3,hola
20462652732,5,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462658504,0,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462660280,4,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462661396,0,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462663520,4,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462666232,1,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462671032,6,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462672604,8,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,.57357633,-.9396925,-.81915212,.34202039,3,hola
20462673744,9,1,1,0,0,0,0,0,0,.51877326,-.88701081,-.85491186,.46174869,1,1.2246469e-16,6.1232343e-17,-1,3,hola
20462674404,0,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462677128,8,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462677872,7,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462681376,2,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462682288,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462684208,5,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20462687040,3,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462687328,2,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462689164,7,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462695560,0,1,0,1,0,0,0,0,0,.8314696,-.9238795,-.55557024,-.38268343,-.93200779,.6755904,-.36243817,-.73727715,3,hola
20462697084,4,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462701824,2,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,.57357633,-.9396925,-.81915212,.34202039,3,hola
20462702112,0,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462702676,6,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462703516,6,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.46174869,.81915212,-.88701081,.57357633,3,hola
20462713008,1,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
20462732508,2,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462773128,2,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462775108,1,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462775852,9,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462778912,2,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462788416,7,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462795136,4,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462801364,8,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462804016,5,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462804220,9,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20462811096,0,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462811180,0,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462816820,8,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20462820972,0,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.065403335,.1305266,-.99785888,.99144483,3,hola
20462827920,1,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,.86602539,-.86602545,-.50000006,-.49999994,3,hola
20462829564,0,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462832300,2,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462844504,5,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462846232,3,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20462848656,0,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,.19509032,-.38268343,-.98078525,.9238795,3,hola
20462849316,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20462855472,0,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20462857284,2,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20462871912,2,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.065403335,.1305266,-.99785888,.99144483,3,hola
20463015684,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463023808,5,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463029292,3,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463035184,6,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463036264,1,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20463041976,2,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463043140,7,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20463052656,3,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20463057144,5,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463059484,2,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463064812,9,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463065412,7,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463065664,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463066384,6,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,.86602539,-.86602545,-.50000006,-.49999994,3,hola
20463066720,3,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463067896,0,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463068784,9,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463071916,8,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463076392,0,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463079488,0,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20463093552,5,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463138288,9,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463138480,8,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463142068,0,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.065403335,.1305266,-.99785888,.99144483,3,hola
20463143976,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463144480,9,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463145020,6,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463150696,8,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463151212,9,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463151572,9,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463166200,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463170448,9,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463173592,2,1,0,1,0,0,0,0,0,-.99785888,-.1305266,.065403335,-.99144483,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463174624,7,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463180156,5,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20463184236,4,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.065403335,.1305266,-.99785888,.99144483,3,hola
20463196068,4,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20463205980,1,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20463215148,1,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463257268,4,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463295320,9,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463297228,2,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.065403335,.1305266,-.99785888,.99144483,3,hola
20463375336,2,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463410472,9,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463502848,5,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20463504096,2,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633,3,hola
20463504408,3,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633,3,hola
20463506112,8,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463506772,0,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.065403335,.1305266,-.99785888,.99144483,3,hola
20463507312,6,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.46174869,.81915212,-.88701081,.57357633,3,hola
20463510396,8,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,.57357633,-.9396925,-.81915212,.34202039,3,hola
20463511440,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463511944,4,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463512076,0,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463517716,9,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463520788,2,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463523008,9,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463523188,0,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.46174869,.81915212,-.88701081,.57357633,3,hola
20463523320,1,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463528420,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463529272,2,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,-.7933532,.96592593,-.60876161,-.25881863,3,hola
20463532272,8,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20463535284,2,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463535476,1,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463537048,8,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463540072,5,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.85491174,-.88701111,.5187735,-.46174812,3,hola
20463544224,0,1,0,1,0,0,0,0,0,-.73727715,-.99619472,.6755904,-.087155186,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463547320,1,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463550008,9,1,0,1,0,0,0,0,0,-.73727715,-.99619472,.6755904,-.087155186,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463550152,7,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463551220,2,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463558168,5,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463564528,9,1,0,1,0,0,0,0,0,-.73727715,-.99619472,.6755904,-.087155186,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463567816,5,1,0,0,0,1,0,0,0,.59130967,-.95371699,-.80644459,.30070573,.57357633,-.9396925,-.81915212,.34202039,3,hola
20463568212,1,1,0,0,0,1,0,0,0,-.21643947,.422618,-.97629601,.90630788,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463571896,6,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463573252,4,1,0,0,0,1,0,0,0,-.98836148,-.30070633,.15212366,-.95371675,-.70710677,-1,.70710677,-4.2862639e-16,3,hola
20463578652,8,1,0,0,0,0,0,1,0,-.40274656,.73727715,-.91531152,.6755904,.04361942,-.087155811,-.99904823,.99619472,3,hola
20463579828,2,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.46174869,.81915212,-.88701081,.57357633,3,hola
20463582156,7,1,0,0,0,1,0,0,0,-.99144489,.25881863,-.13052599,-.96592593,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463595884,6,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,-.99144489,-.25881863,.13052599,-.96592593,3,hola
20463614652,5,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463615516,5,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463616668,5,1,0,0,0,1,0,0,0,.95371699,-.57357633,-.30070573,-.81915212,.57357633,-.9396925,-.81915212,.34202039,3,hola
20463618384,6,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,.19509032,-.38268343,-.98078525,.9238795,3,hola
20463623580,1,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.86602539,-.86602545,-.50000006,-.49999994,3,hola
20463627348,7,1,0,1,0,0,0,0,0,-.85491174,.88701111,-.5187735,-.46174812,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463631068,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463635256,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463636780,5,1,0,1,0,0,0,0,0,-.1088668,.21643947,-.99405634,.97629601,-.90630788,-.76604408,.422618,-.64278805,3,hola
20463645420,0,1,0,0,0,1,0,0,0,-.86602551,.86602521,-.49999982,-.50000036,.57357633,-.9396925,-.81915212,.34202039,3,hola
20463645588,4,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,-.91531152,.73727715,-.40274656,-.6755904,3,hola
20463651276,7,1,0,1,0,0,0,0,0,.90630776,-.7660445,-.4226183,-.64278758,.19509032,-.38268343,-.98078525,.9238795,3,hola
